Time,Temperature(C),Humidity(%),Dewpoint(C),HeatIndex(C)
2022/09/07 14:26,24.3,55,14.7,24.3
2022/09/07 14:31,24.4,55,14.8,24.4
2022/09/07 14:36,24.4,55,14.8,24.4
2022/09/07 14:41,24.4,55,14.8,24.4
2022/09/07 14:46,24.4,55,14.8,24.4
2022/09/07 14:51,24.4,55,14.8,24.4
2022/09/07 14:56,24.4,55,14.8,24.4
2022/09/07 15:01,24.4,55,14.8,24.4
2022/09/07 15:06,24.4,55,14.8,24.4
2022/09/07 15:11,24.4,55,14.8,24.4
2022/09/07 15:16,24.4,55,14.8,24.4
2022/09/07 15:21,24.4,55,14.8,24.4
2022/09/07 15:26,24.4,55,14.8,24.4
2022/09/07 15:31,24.4,55,14.8,24.4
2022/09/07 15:36,24.4,55,14.8,24.4
2022/09/07 15:41,24.4,55,14.8,24.4
2022/09/07 15:46,24.4,55,14.8,24.4
2022/09/07 15:51,24.4,55,14.8,24.4
2022/09/07 15:56,24.4,54,14.5,24.4
2022/09/07 16:01,24.4,54,14.5,24.4
2022/09/07 16:06,24.4,54,14.5,24.4
2022/09/07 16:11,24.4,54,14.5,24.4
2022/09/07 16:16,24.4,54,14.5,24.4
2022/09/07 16:21,24.4,54,14.5,24.4
2022/09/07 16:26,24.4,54,14.5,24.4
2022/09/07 16:31,24.4,54,14.5,24.4
2022/09/07 16:36,24.4,54,14.5,24.4
2022/09/07 16:41,24.4,54,14.5,24.4
2022/09/07 16:46,24.4,54,14.5,24.4
2022/09/07 16:51,24.4,54,14.5,24.4
2022/09/07 16:56,24.4,54,14.5,24.4
2022/09/07 17:01,24.4,54,14.5,24.4
2022/09/07 17:06,24.4,54,14.5,24.4
2022/09/07 17:11,24.4,53,14.2,24.4
2022/09/07 17:16,24.4,53,14.2,24.4
2022/09/07 17:21,24.4,53,14.2,24.4
2022/09/07 17:26,24.4,53,14.2,24.4
2022/09/07 17:31,24.4,53,14.2,24.4
2022/09/07 17:36,24.4,53,14.2,24.4
2022/09/07 17:41,24.4,53,14.2,24.4
2022/09/07 17:46,24.4,53,14.2,24.4
2022/09/07 17:51,24.4,53,14.2,24.4
2022/09/07 17:56,24.4,53,14.2,24.4
2022/09/07 18:01,24.4,53,14.2,24.4
2022/09/07 18:06,24.4,53,14.2,24.4
2022/09/07 18:16,24.4,53,14.2,24.4
2022/09/07 18:21,24.4,53,14.2,24.4
2022/09/07 18:26,24.4,53,14.2,24.4
2022/09/07 18:31,24.5,53,14.3,24.5
2022/09/07 18:36,24.4,53,14.2,24.4
2022/09/07 18:41,24.5,53,14.3,24.5
2022/09/07 18:46,24.5,53,14.3,24.5
2022/09/07 18:51,24.5,53,14.3,24.5
2022/09/07 18:56,24.5,53,14.3,24.5
2022/09/07 19:01,24.5,53,14.3,24.5
2022/09/07 19:06,24.5,53,14.3,24.5
2022/09/07 19:11,24.5,53,14.3,24.5
2022/09/07 19:16,24.4,53,14.2,24.4
2022/09/07 19:21,24.5,53,14.3,24.5
2022/09/07 19:26,24.4,53,14.2,24.4
2022/09/07 19:31,24.4,53,14.2,24.4
2022/09/07 19:36,24.4,53,14.2,24.4
2022/09/07 19:41,24.4,53,14.2,24.4
2022/09/07 19:46,24.4,53,14.2,24.4
2022/09/07 19:51,24.5,53,14.3,24.5
2022/09/07 19:56,24.4,53,14.2,24.4
2022/09/07 20:01,24.5,53,14.3,24.5
2022/09/07 20:06,24.4,53,14.2,24.4
2022/09/07 20:11,24.4,53,14.2,24.4
2022/09/07 20:16,24.5,53,14.3,24.5
2022/09/07 20:21,24.5,53,14.3,24.5
2022/09/07 20:26,24.4,53,14.2,24.4
2022/09/07 20:31,24.4,53,14.2,24.4
2022/09/07 20:36,24.4,53,14.2,24.4
2022/09/07 20:41,24.5,53,14.3,24.5
2022/09/07 20:46,24.5,53,14.3,24.5
2022/09/07 20:51,24.5,53,14.3,24.5
2022/09/07 20:56,24.4,53,14.2,24.4
2022/09/07 21:01,24.5,53,14.3,24.5
2022/09/07 21:06,24.5,53,14.3,24.5
2022/09/07 21:11,24.4,53,14.2,24.4
2022/09/07 21:16,24.5,53,14.3,24.5
2022/09/07 21:21,24.5,53,14.3,24.5
2022/09/07 21:26,24.5,53,14.3,24.5
2022/09/07 21:31,24.4,53,14.2,24.4
2022/09/07 21:36,24.5,53,14.3,24.5
2022/09/07 21:41,24.4,53,14.2,24.4
2022/09/07 21:46,24.4,53,14.2,24.4
2022/09/07 21:51,24.4,53,14.2,24.4
2022/09/07 21:56,24.4,53,14.2,24.4
2022/09/07 22:01,24.4,53,14.2,24.4
2022/09/07 22:06,24.5,53,14.3,24.5
2022/09/07 22:11,24.4,53,14.2,24.4
2022/09/07 22:16,24.4,53,14.2,24.4
2022/09/07 22:21,24.4,53,14.2,24.4
2022/09/07 22:26,24.5,53,14.3,24.5
2022/09/07 22:31,24.4,53,14.2,24.4
2022/09/07 22:36,24.4,53,14.2,24.4
2022/09/07 22:41,24.5,53,14.3,24.5
2022/09/07 22:46,24.4,53,14.2,24.4
2022/09/07 22:51,24.4,53,14.2,24.4
2022/09/07 22:56,24.4,53,14.2,24.4
2022/09/07 23:01,24.4,52,13.9,24.4
2022/09/07 23:06,24.4,52,13.9,24.4
2022/09/07 23:11,24.4,52,13.9,24.4
2022/09/07 23:16,24.4,52,13.9,24.4
2022/09/07 23:21,24.5,52,14.0,24.5
2022/09/07 23:26,24.4,52,13.9,24.4
2022/09/07 23:31,24.4,52,13.9,24.4
2022/09/07 23:36,24.4,52,13.9,24.4
2022/09/07 23:41,24.4,52,13.9,24.4
2022/09/07 23:46,24.5,52,14.0,24.5
2022/09/07 23:51,24.4,52,13.9,24.4
2022/09/07 23:56,24.4,52,13.9,24.4
2022/09/08 00:01,24.4,52,13.9,24.4
2022/09/08 00:06,24.4,52,13.9,24.4
2022/09/08 00:11,24.4,52,13.9,24.4
2022/09/08 00:16,24.4,52,13.9,24.4
2022/09/08 00:21,24.4,52,13.9,24.4
2022/09/08 00:26,24.4,52,13.9,24.4
2022/09/08 00:31,24.4,52,13.9,24.4
2022/09/08 00:36,24.4,52,13.9,24.4
2022/09/08 00:41,24.4,52,13.9,24.4
2022/09/08 00:46,24.4,52,13.9,24.4
2022/09/08 00:51,24.4,52,13.9,24.4
2022/09/08 00:56,24.4,52,13.9,24.4
2022/09/08 01:01,24.4,52,13.9,24.4
2022/09/08 01:06,24.4,52,13.9,24.4
2022/09/08 01:11,24.4,52,13.9,24.4
2022/09/08 01:16,24.4,52,13.9,24.4
2022/09/08 01:21,24.4,52,13.9,24.4
2022/09/08 01:26,24.4,52,13.9,24.4
2022/09/08 01:31,24.4,52,13.9,24.4
2022/09/08 01:36,24.4,52,13.9,24.4
2022/09/08 01:41,24.4,52,13.9,24.4
2022/09/08 01:46,24.4,52,13.9,24.4
2022/09/08 01:51,24.4,52,13.9,24.4
2022/09/08 01:56,24.4,52,13.9,24.4
2022/09/08 02:01,24.4,52,13.9,24.4
2022/09/08 02:06,24.4,52,13.9,24.4
2022/09/08 02:11,24.4,52,13.9,24.4
2022/09/08 02:16,24.4,52,13.9,24.4
2022/09/08 02:21,24.4,52,13.9,24.4
2022/09/08 02:26,24.4,52,13.9,24.4
2022/09/08 02:31,24.4,52,13.9,24.4
2022/09/08 02:36,24.4,52,13.9,24.4
2022/09/08 02:41,24.4,52,13.9,24.4
2022/09/08 02:46,24.4,52,13.9,24.4
2022/09/08 02:51,24.4,52,13.9,24.4
2022/09/08 02:56,24.4,52,13.9,24.4
2022/09/08 03:01,24.4,52,13.9,24.4
2022/09/08 03:06,24.4,52,13.9,24.4
2022/09/08 03:11,24.4,52,13.9,24.4
2022/09/08 03:16,24.4,52,13.9,24.4
2022/09/08 03:21,24.4,52,13.9,24.4
2022/09/08 03:26,24.4,52,13.9,24.4
2022/09/08 03:31,24.4,52,13.9,24.4
2022/09/08 03:36,24.4,52,13.9,24.4
2022/09/08 03:41,24.4,52,13.9,24.4
2022/09/08 03:46,24.4,52,13.9,24.4
2022/09/08 03:51,24.4,52,13.9,24.4
2022/09/08 03:56,24.4,52,13.9,24.4
2022/09/08 04:01,24.4,52,13.9,24.4
2022/09/08 04:06,24.4,52,13.9,24.4
2022/09/08 04:11,24.4,52,13.9,24.4
2022/09/08 04:16,24.4,52,13.9,24.4
2022/09/08 04:21,24.4,52,13.9,24.4
2022/09/08 04:26,24.4,52,13.9,24.4
2022/09/08 04:31,24.4,52,13.9,24.4
2022/09/08 04:36,24.4,52,13.9,24.4
2022/09/08 04:41,24.4,52,13.9,24.4
2022/09/08 04:46,24.4,52,13.9,24.4
2022/09/08 04:51,24.4,52,13.9,24.4
2022/09/08 04:56,24.4,52,13.9,24.4
2022/09/08 05:01,24.4,52,13.9,24.4
2022/09/08 05:06,24.4,52,13.9,24.4
2022/09/08 05:11,24.4,52,13.9,24.4
2022/09/08 05:16,24.4,52,13.9,24.4
2022/09/08 05:21,24.4,52,13.9,24.4
2022/09/08 05:26,24.4,52,13.9,24.4
2022/09/08 05:31,24.4,52,13.9,24.4
2022/09/08 05:36,24.4,52,13.9,24.4
2022/09/08 05:41,24.4,52,13.9,24.4
2022/09/08 05:46,24.4,52,13.9,24.4
2022/09/08 05:51,24.4,52,13.9,24.4
2022/09/08 05:56,24.4,52,13.9,24.4
2022/09/08 06:01,24.4,52,13.9,24.4
2022/09/08 06:06,24.4,52,13.9,24.4
2022/09/08 06:11,24.4,52,13.9,24.4
2022/09/08 06:16,24.4,52,13.9,24.4
2022/09/08 06:21,24.4,52,13.9,24.4
2022/09/08 06:26,24.4,52,13.9,24.4
2022/09/08 06:31,24.4,52,13.9,24.4
2022/09/08 06:36,24.4,52,13.9,24.4
2022/09/08 06:41,24.4,52,13.9,24.4
2022/09/08 06:46,24.4,52,13.9,24.4
2022/09/08 06:51,24.4,52,13.9,24.4
2022/09/08 06:56,24.4,52,13.9,24.4
2022/09/08 07:01,24.4,52,13.9,24.4
2022/09/08 07:06,24.4,52,13.9,24.4
2022/09/08 07:11,24.4,52,13.9,24.4
2022/09/08 07:16,24.4,52,13.9,24.4
2022/09/08 07:21,24.4,52,13.9,24.4
2022/09/08 07:26,24.4,52,13.9,24.4
2022/09/08 07:31,24.4,52,13.9,24.4
2022/09/08 07:36,24.4,52,13.9,24.4
2022/09/08 07:41,24.4,52,13.9,24.4
2022/09/08 07:46,24.4,53,14.2,24.4
2022/09/08 07:51,24.4,53,14.2,24.4
2022/09/08 07:56,24.4,53,14.2,24.4
2022/09/08 08:01,24.4,53,14.2,24.4
2022/09/08 08:06,24.3,53,14.1,24.3
2022/09/08 08:11,24.3,53,14.1,24.3
2022/09/08 08:16,24.4,53,14.2,24.4
2022/09/08 08:21,24.3,53,14.1,24.3
2022/09/08 08:26,24.3,53,14.1,24.3
2022/09/08 08:31,24.4,53,14.2,24.4
2022/09/08 08:36,24.3,53,14.1,24.3
2022/09/08 08:41,24.3,53,14.1,24.3
2022/09/08 08:46,24.4,53,14.2,24.4
2022/09/08 08:51,24.4,53,14.2,24.4
2022/09/08 08:56,24.3,53,14.1,24.3
2022/09/08 09:01,24.3,53,14.1,24.3
2022/09/08 09:06,24.3,53,14.1,24.3
2022/09/08 09:11,24.3,53,14.1,24.3
2022/09/08 09:16,24.4,53,14.2,24.4
2022/09/08 09:21,24.3,52,13.8,24.3
2022/09/08 09:26,24.3,52,13.8,24.3
2022/09/08 09:31,24.3,52,13.8,24.3
2022/09/08 09:36,24.3,52,13.8,24.3
2022/09/08 09:41,24.3,52,13.8,24.3
2022/09/08 09:46,24.3,52,13.8,24.3
2022/09/08 09:51,24.3,52,13.8,24.3
2022/09/08 09:56,24.3,52,13.8,24.3
2022/09/08 10:01,24.3,52,13.8,24.3
2022/09/08 10:06,24.3,52,13.8,24.3
2022/09/08 10:11,24.3,52,13.8,24.3
2022/09/08 10:16,24.3,52,13.8,24.3
2022/09/08 10:21,24.3,52,13.8,24.3
2022/09/08 10:26,24.3,52,13.8,24.3
2022/09/08 10:31,24.3,52,13.8,24.3
2022/09/08 10:36,24.3,52,13.8,24.3
2022/09/08 10:41,24.3,52,13.8,24.3
2022/09/08 10:46,24.3,52,13.8,24.3
2022/09/08 10:51,24.3,52,13.8,24.3
2022/09/08 10:56,24.3,52,13.8,24.3
2022/09/08 11:06,24.3,51,13.5,24.3
2022/09/08 11:11,24.3,51,13.5,24.3
2022/09/08 11:16,24.3,51,13.5,24.3
2022/09/08 11:21,24.3,51,13.5,24.3
2022/09/08 11:26,24.3,51,13.5,24.3
2022/09/08 11:31,24.3,51,13.5,24.3
2022/09/08 11:36,24.3,51,13.5,24.3
2022/09/08 11:41,24.3,51,13.5,24.3
2022/09/08 11:46,24.3,51,13.5,24.3
2022/09/08 11:51,24.3,51,13.5,24.3
2022/09/08 11:56,24.3,51,13.5,24.3
2022/09/08 12:01,24.3,51,13.5,24.3
2022/09/08 12:06,24.3,51,13.5,24.3
2022/09/08 12:11,24.3,51,13.5,24.3
2022/09/08 12:16,24.3,51,13.5,24.3
2022/09/08 12:21,24.3,51,13.5,24.3
2022/09/08 12:26,24.3,51,13.5,24.3
2022/09/08 12:31,24.3,51,13.5,24.3
2022/09/08 12:36,24.3,51,13.5,24.3
2022/09/08 12:41,24.3,50,13.2,24.3
2022/09/08 12:46,24.3,50,13.2,24.3
2022/09/08 12:51,24.3,50,13.2,24.3
2022/09/08 12:56,24.3,50,13.2,24.3
2022/09/08 13:01,24.3,50,13.2,24.3
2022/09/08 13:06,24.3,50,13.2,24.3
2022/09/08 13:11,24.3,50,13.2,24.3
2022/09/08 13:16,24.3,50,13.2,24.3
2022/09/08 13:21,24.3,50,13.2,24.3
2022/09/08 13:26,24.3,50,13.2,24.3
2022/09/08 13:31,24.3,50,13.2,24.3
2022/09/08 13:36,24.3,50,13.2,24.3
2022/09/08 13:41,24.3,50,13.2,24.3
2022/09/08 13:46,24.3,50,13.2,24.3
2022/09/08 13:51,24.3,50,13.2,24.3
2022/09/08 13:56,24.3,50,13.2,24.3
2022/09/08 14:01,24.3,50,13.2,24.3
2022/09/08 14:06,24.3,50,13.2,24.3
2022/09/08 14:11,24.3,50,13.2,24.3
2022/09/08 14:16,24.3,50,13.2,24.3
2022/09/08 14:21,24.4,50,13.3,24.4
2022/09/08 14:26,24.3,50,13.2,24.3
2022/09/08 14:31,24.4,50,13.3,24.4
2022/09/08 14:36,24.3,50,13.2,24.3
2022/09/08 14:41,24.3,50,13.2,24.3
2022/09/08 14:46,24.3,50,13.2,24.3
2022/09/08 14:51,24.3,50,13.2,24.3
2022/09/08 14:56,24.3,50,13.2,24.3
2022/09/08 15:01,24.3,49,12.9,24.3
2022/09/08 15:06,24.3,49,12.9,24.3
2022/09/08 15:11,24.3,49,12.9,24.3
2022/09/08 15:16,24.3,49,12.9,24.3
2022/09/08 15:21,24.3,49,12.9,24.3
2022/09/08 15:26,24.3,48,12.6,24.3
2022/09/08 15:31,24.3,48,12.6,24.3
2022/09/08 15:36,24.3,48,12.6,24.3
2022/09/08 15:41,24.3,48,12.6,24.3
2022/09/08 15:46,24.3,48,12.6,24.3
2022/09/08 15:51,24.3,48,12.6,24.3
2022/09/08 15:56,24.3,48,12.6,24.3
2022/09/08 16:01,24.3,49,12.9,24.3
2022/09/08 16:06,24.3,49,12.9,24.3
2022/09/08 16:11,24.3,49,12.9,24.3
2022/09/08 16:16,24.3,49,12.9,24.3
2022/09/08 16:21,24.3,49,12.9,24.3
2022/09/08 16:26,24.3,49,12.9,24.3
2022/09/08 16:31,24.3,51,13.5,24.3
2022/09/08 16:36,24.4,51,13.6,24.4
2022/09/08 16:41,24.3,51,13.5,24.3
2022/09/08 16:46,24.4,51,13.6,24.4
2022/09/08 16:51,24.3,51,13.5,24.3
2022/09/08 16:56,24.4,51,13.6,24.4
2022/09/08 17:01,24.4,51,13.6,24.4
2022/09/08 17:06,24.4,51,13.6,24.4
2022/09/08 17:11,24.4,51,13.6,24.4
2022/09/08 17:16,24.4,51,13.6,24.4
2022/09/08 17:21,24.3,51,13.5,24.3
2022/09/08 17:26,24.4,50,13.3,24.4
2022/09/08 17:31,24.3,50,13.2,24.3
2022/09/08 17:36,24.3,50,13.2,24.3
2022/09/08 17:41,24.4,50,13.3,24.4
2022/09/08 17:46,24.3,50,13.2,24.3
2022/09/08 17:51,24.3,50,13.2,24.3
2022/09/08 17:56,24.3,50,13.2,24.3
2022/09/08 18:01,24.3,50,13.2,24.3
2022/09/08 18:06,24.3,50,13.2,24.3
2022/09/08 18:11,24.3,50,13.2,24.3
2022/09/08 18:16,24.3,50,13.2,24.3
2022/09/08 18:21,24.3,50,13.2,24.3
2022/09/08 18:26,24.3,50,13.2,24.3
2022/09/08 18:31,24.3,50,13.2,24.3
2022/09/08 18:36,24.3,50,13.2,24.3
2022/09/08 18:41,24.3,50,13.2,24.3
2022/09/08 18:46,24.3,50,13.2,24.3
2022/09/08 18:51,24.3,50,13.2,24.3
2022/09/08 18:56,24.3,50,13.2,24.3
2022/09/08 19:01,24.3,50,13.2,24.3
2022/09/08 19:06,24.3,50,13.2,24.3
2022/09/08 19:11,24.3,50,13.2,24.3
2022/09/08 19:16,24.3,50,13.2,24.3
2022/09/08 19:21,24.3,50,13.2,24.3
2022/09/08 19:26,24.3,50,13.2,24.3
2022/09/08 19:31,24.3,50,13.2,24.3
2022/09/08 19:36,24.3,50,13.2,24.3
2022/09/08 19:41,24.3,50,13.2,24.3
2022/09/08 19:46,24.3,50,13.2,24.3
2022/09/08 19:51,24.3,50,13.2,24.3
2022/09/08 19:56,24.3,50,13.2,24.3
2022/09/08 20:01,24.3,50,13.2,24.3
2022/09/08 20:06,24.2,50,13.2,24.2
2022/09/08 20:11,24.3,50,13.2,24.3
2022/09/08 20:16,24.2,50,13.2,24.2
2022/09/08 20:21,24.3,50,13.2,24.3
2022/09/08 20:26,24.3,50,13.2,24.3
2022/09/08 20:31,24.2,50,13.2,24.2
2022/09/08 20:36,24.2,50,13.2,24.2
2022/09/08 20:41,24.3,50,13.2,24.3
2022/09/08 20:46,24.2,50,13.2,24.2
2022/09/08 20:51,24.2,50,13.2,24.2
2022/09/08 20:56,24.2,50,13.2,24.2
2022/09/08 21:01,24.2,50,13.2,24.2
2022/09/08 21:06,24.2,50,13.2,24.2
2022/09/08 21:11,24.2,50,13.2,24.2
2022/09/08 21:16,24.2,50,13.2,24.2
2022/09/08 21:21,24.2,50,13.2,24.2
2022/09/08 21:26,24.2,50,13.2,24.2
2022/09/08 21:31,24.2,50,13.2,24.2
2022/09/08 21:36,24.2,50,13.2,24.2
2022/09/08 21:41,24.2,50,13.2,24.2
2022/09/08 21:46,24.2,50,13.2,24.2
2022/09/08 21:51,24.2,50,13.2,24.2
2022/09/08 21:56,24.2,50,13.2,24.2
2022/09/08 22:01,24.2,50,13.2,24.2
2022/09/08 22:06,24.2,50,13.2,24.2
2022/09/08 22:11,24.2,50,13.2,24.2
2022/09/08 22:16,24.2,50,13.2,24.2
2022/09/08 22:21,24.2,50,13.2,24.2
2022/09/08 22:26,24.2,50,13.2,24.2
2022/09/08 22:31,24.1,50,13.1,24.1
2022/09/08 22:36,24.2,50,13.2,24.2
2022/09/08 22:41,24.2,50,13.2,24.2
2022/09/08 22:46,24.1,50,13.1,24.1
2022/09/08 22:51,24.2,50,13.2,24.2
2022/09/08 22:56,24.2,50,13.2,24.2
2022/09/08 23:01,24.1,50,13.1,24.1
2022/09/08 23:06,24.1,50,13.1,24.1
2022/09/08 23:11,24.1,50,13.1,24.1
2022/09/08 23:16,24.1,50,13.1,24.1
2022/09/08 23:21,24.1,50,13.1,24.1
2022/09/08 23:26,24.1,50,13.1,24.1
2022/09/08 23:31,24.1,50,13.1,24.1
2022/09/08 23:36,24.1,50,13.1,24.1
2022/09/08 23:41,24.1,50,13.1,24.1
2022/09/08 23:46,24.1,50,13.1,24.1
2022/09/08 23:51,24.1,50,13.1,24.1
2022/09/08 23:56,24.1,50,13.1,24.1
2022/09/09 00:01,24.1,50,13.1,24.1
2022/09/09 00:06,24.1,50,13.1,24.1
2022/09/09 00:11,24.1,50,13.1,24.1
2022/09/09 00:16,24.1,50,13.1,24.1
2022/09/09 00:21,24.1,50,13.1,24.1
2022/09/09 00:26,24.1,50,13.1,24.1
2022/09/09 00:31,24.1,50,13.1,24.1
2022/09/09 00:36,24.1,50,13.1,24.1
2022/09/09 00:41,24.1,50,13.1,24.1
2022/09/09 00:46,24.1,50,13.1,24.1
2022/09/09 00:51,24.1,50,13.1,24.1
2022/09/09 00:56,24.1,50,13.1,24.1
2022/09/09 01:01,24.1,50,13.1,24.1
2022/09/09 01:06,24.1,50,13.1,24.1
2022/09/09 01:11,24.1,50,13.1,24.1
2022/09/09 01:16,24.1,50,13.1,24.1
2022/09/09 01:21,24.1,50,13.1,24.1
2022/09/09 01:26,24.1,50,13.1,24.1
2022/09/09 01:31,24.1,50,13.1,24.1
2022/09/09 01:36,24.1,50,13.1,24.1
2022/09/09 01:41,24.0,50,13.0,24.0
2022/09/09 01:46,24.0,50,13.0,24.0
2022/09/09 01:51,24.1,50,13.1,24.1
2022/09/09 01:56,24.0,50,13.0,24.0
2022/09/09 02:01,24.0,50,13.0,24.0
2022/09/09 02:06,24.0,50,13.0,24.0
2022/09/09 02:11,24.0,50,13.0,24.0
2022/09/09 02:16,24.0,50,13.0,24.0
2022/09/09 02:21,24.0,50,13.0,24.0
2022/09/09 02:26,24.0,50,13.0,24.0
2022/09/09 02:31,24.0,50,13.0,24.0
2022/09/09 02:36,24.0,50,13.0,24.0
2022/09/09 02:41,24.0,50,13.0,24.0
2022/09/09 02:46,24.0,50,13.0,24.0
2022/09/09 02:51,24.0,50,13.0,24.0
2022/09/09 02:56,24.0,50,13.0,24.0
2022/09/09 03:01,24.0,50,13.0,24.0
2022/09/09 03:06,24.0,50,13.0,24.0
2022/09/09 03:11,24.0,50,13.0,24.0
2022/09/09 03:16,24.0,50,13.0,24.0
2022/09/09 03:21,24.0,50,13.0,24.0
2022/09/09 03:26,24.0,50,13.0,24.0
2022/09/09 03:31,24.0,50,13.0,24.0
2022/09/09 03:36,24.0,50,13.0,24.0
2022/09/09 03:41,24.0,50,13.0,24.0
2022/09/09 03:46,24.0,50,13.0,24.0
2022/09/09 03:51,24.0,50,13.0,24.0
2022/09/09 03:56,24.0,50,13.0,24.0
2022/09/09 04:01,24.0,50,13.0,24.0
2022/09/09 04:06,24.0,50,13.0,24.0
2022/09/09 04:11,23.9,50,12.9,23.9
2022/09/09 04:16,23.8,50,12.8,23.8
2022/09/09 04:21,23.8,50,12.8,23.8
2022/09/09 04:26,23.7,51,13.0,23.7
2022/09/09 04:31,23.6,51,12.9,23.6
2022/09/09 04:36,23.6,51,12.9,23.6
2022/09/09 04:41,23.5,51,12.8,23.5
2022/09/09 04:46,23.5,51,12.8,23.5
2022/09/09 04:51,23.5,51,12.8,23.5
2022/09/09 04:56,23.5,51,12.8,23.5
2022/09/09 05:01,23.4,51,12.7,23.4
2022/09/09 05:06,23.4,51,12.7,23.4
2022/09/09 05:11,23.4,51,12.7,23.4
2022/09/09 05:16,23.4,51,12.7,23.4
2022/09/09 05:21,23.5,51,12.8,23.5
2022/09/09 05:26,23.5,51,12.8,23.5
2022/09/09 05:31,23.5,51,12.8,23.5
2022/09/09 05:36,23.6,51,12.9,23.6
2022/09/09 05:41,23.6,51,12.9,23.6
2022/09/09 05:46,23.6,51,12.9,23.6
2022/09/09 05:51,23.6,51,12.9,23.6
2022/09/09 05:56,23.6,51,12.9,23.6
2022/09/09 06:01,23.6,50,12.6,23.6
2022/09/09 06:06,23.6,50,12.6,23.6
2022/09/09 06:11,23.6,50,12.6,23.6
2022/09/09 06:16,23.7,50,12.7,23.7
2022/09/09 06:21,23.7,50,12.7,23.7
2022/09/09 06:26,23.7,50,12.7,23.7
2022/09/09 06:31,23.7,50,12.7,23.7
2022/09/09 06:36,23.7,50,12.7,23.7
2022/09/09 06:41,23.7,50,12.7,23.7
2022/09/09 06:46,23.7,50,12.7,23.7
2022/09/09 06:51,23.6,50,12.6,23.6
2022/09/09 06:56,23.5,50,12.5,23.5
2022/09/09 07:01,23.6,50,12.6,23.6
2022/09/09 07:06,23.5,50,12.5,23.5
2022/09/09 07:11,23.5,50,12.5,23.5
2022/09/09 07:16,23.5,50,12.5,23.5
2022/09/09 07:21,23.5,50,12.5,23.5
2022/09/09 07:26,23.5,49,12.2,23.5
2022/09/09 07:31,23.5,49,12.2,23.5
2022/09/09 07:36,23.5,49,12.2,23.5
2022/09/09 07:41,23.5,49,12.2,23.5
2022/09/09 07:46,23.5,49,12.2,23.5
2022/09/09 07:51,23.5,49,12.2,23.5
2022/09/09 07:56,23.4,49,12.1,23.4
2022/09/09 08:01,23.4,49,12.1,23.4
2022/09/09 08:06,23.4,49,12.1,23.4
2022/09/09 08:11,23.4,49,12.1,23.4
2022/09/09 08:16,23.4,49,12.1,23.4
2022/09/09 08:21,23.5,49,12.2,23.5
2022/09/09 08:26,23.5,48,11.9,23.5
