Time,Temperature(C),Humidity(%),Dewpoint(C),HeatIndex(C)
2022/09/07 14:26,24.3,55,14.7,24.3
2022/09/07 14:31,24.4,55,14.8,24.4
2022/09/07 14:36,24.4,55,14.8,24.4
2022/09/07 14:41,24.4,55,14.8,24.4
2022/09/07 14:46,24.4,55,14.8,24.4
2022/09/07 14:51,24.4,55,14.8,24.4
2022/09/07 14:56,24.4,55,14.8,24.4
2022/09/07 15:01,24.4,55,14.8,24.4
2022/09/07 15:06,24.4,55,14.8,24.4
2022/09/07 15:11,24.4,55,14.8,24.4
2022/09/07 15:16,24.4,55,14.8,24.4
2022/09/07 15:21,24.4,55,14.8,24.4
2022/09/07 15:26,24.4,55,14.8,24.4
2022/09/07 15:31,24.4,55,14.8,24.4
2022/09/07 15:36,24.4,55,14.8,24.4
2022/09/07 15:41,24.4,55,14.8,24.4
2022/09/07 15:46,24.4,55,14.8,24.4
2022/09/07 15:51,24.4,55,14.8,24.4
2022/09/07 15:56,24.4,54,14.5,24.4
2022/09/07 16:01,24.4,54,14.5,24.4
2022/09/07 16:06,24.4,54,14.5,24.4
2022/09/07 16:11,24.4,54,14.5,24.4
2022/09/07 16:16,24.4,54,14.5,24.4
2022/09/07 16:21,24.4,54,14.5,24.4
2022/09/07 16:26,24.4,54,14.5,24.4
2022/09/07 16:31,24.4,54,14.5,24.4
2022/09/07 16:36,24.4,54,14.5,24.4
2022/09/07 16:41,24.4,54,14.5,24.4
2022/09/07 16:46,24.4,54,14.5,24.4
2022/09/07 16:51,24.4,54,14.5,24.4
2022/09/07 16:56,24.4,54,14.5,24.4
2022/09/07 17:01,24.4,54,14.5,24.4
2022/09/07 17:06,24.4,54,14.5,24.4
2022/09/07 17:11,24.4,53,14.2,24.4
2022/09/07 17:16,24.4,53,14.2,24.4
2022/09/07 17:21,24.4,53,14.2,24.4
2022/09/07 17:26,24.4,53,14.2,24.4
2022/09/07 17:31,24.4,53,14.2,24.4
2022/09/07 17:36,24.4,53,14.2,24.4
2022/09/07 17:41,24.4,53,14.2,24.4
2022/09/07 17:46,24.4,53,14.2,24.4
2022/09/07 17:51,24.4,53,14.2,24.4
2022/09/07 17:56,24.4,53,14.2,24.4
2022/09/07 18:01,24.4,53,14.2,24.4
2022/09/07 18:06,24.4,53,14.2,24.4
2022/09/07 18:16,24.4,53,14.2,24.4
2022/09/07 18:21,24.4,53,14.2,24.4
2022/09/07 18:26,24.4,53,14.2,24.4
2022/09/07 18:31,24.5,53,14.3,24.5
2022/09/07 18:36,24.4,53,14.2,24.4
2022/09/07 18:41,24.5,53,14.3,24.5
2022/09/07 18:46,24.5,53,14.3,24.5
2022/09/07 18:51,24.5,53,14.3,24.5
2022/09/07 18:56,24.5,53,14.3,24.5
2022/09/07 19:01,24.5,53,14.3,24.5
2022/09/07 19:06,24.5,53,14.3,24.5
2022/09/07 19:11,24.5,53,14.3,24.5
2022/09/07 19:16,24.4,53,14.2,24.4
2022/09/07 19:21,24.5,53,14.3,24.5
2022/09/07 19:26,24.4,53,14.2,24.4
2022/09/07 19:31,24.4,53,14.2,24.4
2022/09/07 19:36,24.4,53,14.2,24.4
2022/09/07 19:41,24.4,53,14.2,24.4
2022/09/07 19:46,24.4,53,14.2,24.4
2022/09/07 19:51,24.5,53,14.3,24.5
2022/09/07 19:56,24.4,53,14.2,24.4
2022/09/07 20:01,24.5,53,14.3,24.5
2022/09/07 20:06,24.4,53,14.2,24.4
2022/09/07 20:11,24.4,53,14.2,24.4
2022/09/07 20:16,24.5,53,14.3,24.5
2022/09/07 20:21,24.5,53,14.3,24.5
2022/09/07 20:26,24.4,53,14.2,24.4
2022/09/07 20:31,24.4,53,14.2,24.4
2022/09/07 20:36,24.4,53,14.2,24.4
2022/09/07 20:41,24.5,53,14.3,24.5
2022/09/07 20:46,24.5,53,14.3,24.5
2022/09/07 20:51,24.5,53,14.3,24.5
2022/09/07 20:56,24.4,53,14.2,24.4
2022/09/07 21:01,24.5,53,14.3,24.5
2022/09/07 21:06,24.5,53,14.3,24.5
2022/09/07 21:11,24.4,53,14.2,24.4
2022/09/07 21:16,24.5,53,14.3,24.5
2022/09/07 21:21,24.5,53,14.3,24.5
2022/09/07 21:26,24.5,53,14.3,24.5
2022/09/07 21:31,24.4,53,14.2,24.4
2022/09/07 21:36,24.5,53,14.3,24.5
2022/09/07 21:41,24.4,53,14.2,24.4
2022/09/07 21:46,24.4,53,14.2,24.4
2022/09/07 21:51,24.4,53,14.2,24.4
2022/09/07 21:56,24.4,53,14.2,24.4
2022/09/07 22:01,24.4,53,14.2,24.4
2022/09/07 22:06,24.5,53,14.3,24.5
2022/09/07 22:11,24.4,53,14.2,24.4
2022/09/07 22:16,24.4,53,14.2,24.4
2022/09/07 22:21,24.4,53,14.2,24.4
2022/09/07 22:26,24.5,53,14.3,24.5
2022/09/07 22:31,24.4,53,14.2,24.4
2022/09/07 22:36,24.4,53,14.2,24.4
2022/09/07 22:41,24.5,53,14.3,24.5
2022/09/07 22:46,24.4,53,14.2,24.4
2022/09/07 22:51,24.4,53,14.2,24.4
2022/09/07 22:56,24.4,53,14.2,24.4
2022/09/07 23:01,24.4,52,13.9,24.4
2022/09/07 23:06,24.4,52,13.9,24.4
2022/09/07 23:11,24.4,52,13.9,24.4
2022/09/07 23:16,24.4,52,13.9,24.4
2022/09/07 23:21,24.5,52,14.0,24.5
2022/09/07 23:26,24.4,52,13.9,24.4
2022/09/07 23:31,24.4,52,13.9,24.4
2022/09/07 23:36,24.4,52,13.9,24.4
2022/09/07 23:41,24.4,52,13.9,24.4
2022/09/07 23:46,24.5,52,14.0,24.5
2022/09/07 23:51,24.4,52,13.9,24.4
2022/09/07 23:56,24.4,52,13.9,24.4
2022/09/08 00:01,24.4,52,13.9,24.4
2022/09/08 00:06,24.4,52,13.9,24.4
2022/09/08 00:11,24.4,52,13.9,24.4
2022/09/08 00:16,24.4,52,13.9,24.4
2022/09/08 00:21,24.4,52,13.9,24.4
2022/09/08 00:26,24.4,52,13.9,24.4
2022/09/08 00:31,24.4,52,13.9,24.4
2022/09/08 00:36,24.4,52,13.9,24.4
2022/09/08 00:41,24.4,52,13.9,24.4
2022/09/08 00:46,24.4,52,13.9,24.4
2022/09/08 00:51,24.4,52,13.9,24.4
2022/09/08 00:56,24.4,52,13.9,24.4
2022/09/08 01:01,24.4,52,13.9,24.4
2022/09/08 01:06,24.4,52,13.9,24.4
2022/09/08 01:11,24.4,52,13.9,24.4
2022/09/08 01:16,24.4,52,13.9,24.4
2022/09/08 01:21,24.4,52,13.9,24.4
2022/09/08 01:26,24.4,52,13.9,24.4
2022/09/08 01:31,24.4,52,13.9,24.4
2022/09/08 01:36,24.4,52,13.9,24.4
2022/09/08 01:41,24.4,52,13.9,24.4
2022/09/08 01:46,24.4,52,13.9,24.4
2022/09/08 01:51,24.4,52,13.9,24.4
2022/09/08 01:56,24.4,52,13.9,24.4
2022/09/08 02:01,24.4,52,13.9,24.4
2022/09/08 02:06,24.4,52,13.9,24.4
2022/09/08 02:11,24.4,52,13.9,24.4
2022/09/08 02:16,24.4,52,13.9,24.4
2022/09/08 02:21,24.4,52,13.9,24.4
2022/09/08 02:26,24.4,52,13.9,24.4
2022/09/08 02:31,24.4,52,13.9,24.4
2022/09/08 02:36,24.4,52,13.9,24.4
2022/09/08 02:41,24.4,52,13.9,24.4
2022/09/08 02:46,24.4,52,13.9,24.4
2022/09/08 02:51,24.4,52,13.9,24.4
2022/09/08 02:56,24.4,52,13.9,24.4
2022/09/08 03:01,24.4,52,13.9,24.4
2022/09/08 03:06,24.4,52,13.9,24.4
2022/09/08 03:11,24.4,52,13.9,24.4
2022/09/08 03:16,24.4,52,13.9,24.4
2022/09/08 03:21,24.4,52,13.9,24.4
2022/09/08 03:26,24.4,52,13.9,24.4
2022/09/08 03:31,24.4,52,13.9,24.4
2022/09/08 03:36,24.4,52,13.9,24.4
2022/09/08 03:41,24.4,52,13.9,24.4
2022/09/08 03:46,24.4,52,13.9,24.4
2022/09/08 03:51,24.4,52,13.9,24.4
2022/09/08 03:56,24.4,52,13.9,24.4
2022/09/08 04:01,24.4,52,13.9,24.4
2022/09/08 04:06,24.4,52,13.9,24.4
2022/09/08 04:11,24.4,52,13.9,24.4
2022/09/08 04:16,24.4,52,13.9,24.4
2022/09/08 04:21,24.4,52,13.9,24.4
2022/09/08 04:26,24.4,52,13.9,24.4
2022/09/08 04:31,24.4,52,13.9,24.4
2022/09/08 04:36,24.4,52,13.9,24.4
2022/09/08 04:41,24.4,52,13.9,24.4
2022/09/08 04:46,24.4,52,13.9,24.4
2022/09/08 04:51,24.4,52,13.9,24.4
2022/09/08 04:56,24.4,52,13.9,24.4
2022/09/08 05:01,24.4,52,13.9,24.4
2022/09/08 05:06,24.4,52,13.9,24.4
2022/09/08 05:11,24.4,52,13.9,24.4
2022/09/08 05:16,24.4,52,13.9,24.4
2022/09/08 05:21,24.4,52,13.9,24.4
2022/09/08 05:26,24.4,52,13.9,24.4
2022/09/08 05:31,24.4,52,13.9,24.4
2022/09/08 05:36,24.4,52,13.9,24.4
2022/09/08 05:41,24.4,52,13.9,24.4
2022/09/08 05:46,24.4,52,13.9,24.4
2022/09/08 05:51,24.4,52,13.9,24.4
2022/09/08 05:56,24.4,52,13.9,24.4
2022/09/08 06:01,24.4,52,13.9,24.4
2022/09/08 06:06,24.4,52,13.9,24.4
2022/09/08 06:11,24.4,52,13.9,24.4
2022/09/08 06:16,24.4,52,13.9,24.4
2022/09/08 06:21,24.4,52,13.9,24.4
2022/09/08 06:26,24.4,52,13.9,24.4
2022/09/08 06:31,24.4,52,13.9,24.4
2022/09/08 06:36,24.4,52,13.9,24.4
2022/09/08 06:41,24.4,52,13.9,24.4
2022/09/08 06:46,24.4,52,13.9,24.4
2022/09/08 06:51,24.4,52,13.9,24.4
2022/09/08 06:56,24.4,52,13.9,24.4
2022/09/08 07:01,24.4,52,13.9,24.4
2022/09/08 07:06,24.4,52,13.9,24.4
2022/09/08 07:11,24.4,52,13.9,24.4
2022/09/08 07:16,24.4,52,13.9,24.4
2022/09/08 07:21,24.4,52,13.9,24.4
2022/09/08 07:26,24.4,52,13.9,24.4
2022/09/08 07:31,24.4,52,13.9,24.4
2022/09/08 07:36,24.4,52,13.9,24.4
2022/09/08 07:41,24.4,52,13.9,24.4
2022/09/08 07:46,24.4,53,14.2,24.4
2022/09/08 07:51,24.4,53,14.2,24.4
2022/09/08 07:56,24.4,53,14.2,24.4
2022/09/08 08:01,24.4,53,14.2,24.4
2022/09/08 08:06,24.3,53,14.1,24.3
2022/09/08 08:11,24.3,53,14.1,24.3
2022/09/08 08:16,24.4,53,14.2,24.4
2022/09/08 08:21,24.3,53,14.1,24.3
2022/09/08 08:26,24.3,53,14.1,24.3
2022/09/08 08:31,24.4,53,14.2,24.4
2022/09/08 08:36,24.3,53,14.1,24.3
2022/09/08 08:41,24.3,53,14.1,24.3
2022/09/08 08:46,24.4,53,14.2,24.4
2022/09/08 08:51,24.4,53,14.2,24.4
2022/09/08 08:56,24.3,53,14.1,24.3
2022/09/08 09:01,24.3,53,14.1,24.3
2022/09/08 09:06,24.3,53,14.1,24.3
2022/09/08 09:11,24.3,53,14.1,24.3
2022/09/08 09:16,24.4,53,14.2,24.4
2022/09/08 09:21,24.3,52,13.8,24.3
2022/09/08 09:26,24.3,52,13.8,24.3
2022/09/08 09:31,24.3,52,13.8,24.3
2022/09/08 09:36,24.3,52,13.8,24.3
2022/09/08 09:41,24.3,52,13.8,24.3
2022/09/08 09:46,24.3,52,13.8,24.3
2022/09/08 09:51,24.3,52,13.8,24.3
2022/09/08 09:56,24.3,52,13.8,24.3
2022/09/08 10:01,24.3,52,13.8,24.3
2022/09/08 10:06,24.3,52,13.8,24.3
2022/09/08 10:11,24.3,52,13.8,24.3
2022/09/08 10:16,24.3,52,13.8,24.3
2022/09/08 10:21,24.3,52,13.8,24.3
2022/09/08 10:26,24.3,52,13.8,24.3
2022/09/08 10:31,24.3,52,13.8,24.3
2022/09/08 10:36,24.3,52,13.8,24.3
2022/09/08 10:41,24.3,52,13.8,24.3
2022/09/08 10:46,24.3,52,13.8,24.3
2022/09/08 10:51,24.3,52,13.8,24.3
2022/09/08 10:56,24.3,52,13.8,24.3
