Time,Temperature(C),Humidity(%),Dewpoint(C),HeatIndex(C)
2022/09/07 15:36,25.8,50,14.6,25.8
2022/09/07 15:41,25.8,50,14.6,25.8
2022/09/07 15:46,25.8,50,14.6,25.8
2022/09/07 15:51,25.8,50,14.6,25.8
2022/09/07 15:56,25.8,50,14.6,25.8
2022/09/07 16:01,25.8,50,14.6,25.8
2022/09/07 16:06,25.8,50,14.6,25.8
2022/09/07 16:11,25.7,50,14.5,25.7
2022/09/07 16:16,25.7,50,14.5,25.7
2022/09/07 16:21,25.7,50,14.5,25.7
2022/09/07 16:26,25.7,50,14.5,25.7
2022/09/07 16:31,25.7,50,14.5,25.7
2022/09/07 16:36,25.7,50,14.5,25.7
2022/09/07 16:41,25.7,50,14.5,25.7
2022/09/07 16:46,25.7,50,14.5,25.7
2022/09/07 16:51,25.7,50,14.5,25.7
2022/09/07 16:56,25.7,50,14.5,25.7
2022/09/07 17:01,25.6,50,14.4,25.6
2022/09/07 17:06,25.6,50,14.4,25.6
2022/09/07 17:11,25.6,50,14.4,25.6
2022/09/07 17:16,25.6,50,14.4,25.6
2022/09/07 17:21,25.6,50,14.4,25.6
2022/09/07 17:26,25.6,50,14.4,25.6
2022/09/07 17:31,25.6,49,14.1,25.6
2022/09/07 17:36,25.6,49,14.1,25.6
2022/09/07 17:41,25.6,49,14.1,25.6
2022/09/07 17:46,25.6,49,14.1,25.6
2022/09/07 17:51,25.5,49,14.0,25.5
2022/09/07 17:56,25.5,50,14.3,25.5
2022/09/07 18:01,25.5,50,14.3,25.5
2022/09/07 18:06,25.5,50,14.3,25.5
2022/09/07 18:16,25.6,50,14.4,25.6
2022/09/07 18:21,25.6,50,14.4,25.6
2022/09/07 18:26,25.6,50,14.4,25.6
2022/09/07 18:31,25.6,50,14.4,25.6
2022/09/07 18:36,25.6,50,14.4,25.6
2022/09/07 18:41,25.6,50,14.4,25.6
2022/09/07 18:46,25.6,50,14.4,25.6
2022/09/07 18:51,25.5,50,14.3,25.5
2022/09/07 18:56,25.5,50,14.3,25.5
2022/09/07 19:01,25.5,50,14.3,25.5
2022/09/07 19:06,25.5,50,14.3,25.5
2022/09/07 19:11,25.5,50,14.3,25.5
2022/09/07 19:16,25.5,50,14.3,25.5
2022/09/07 19:21,25.5,50,14.3,25.5
2022/09/07 19:26,25.5,50,14.3,25.5
2022/09/07 19:31,25.4,50,14.3,25.4
2022/09/07 19:36,25.4,50,14.3,25.4
2022/09/07 19:41,25.4,50,14.3,25.4
2022/09/07 19:46,25.4,50,14.3,25.4
2022/09/07 19:51,25.4,50,14.3,25.4
2022/09/07 19:56,25.4,50,14.3,25.4
2022/09/07 20:01,25.4,50,14.3,25.4
2022/09/07 20:06,25.3,50,14.2,25.3
2022/09/07 20:11,25.3,50,14.2,25.3
2022/09/07 20:16,25.3,50,14.2,25.3
2022/09/07 20:21,25.3,50,14.2,25.3
2022/09/07 20:26,25.3,50,14.2,25.3
2022/09/07 20:31,25.3,50,14.2,25.3
2022/09/07 20:36,25.3,50,14.2,25.3
2022/09/07 20:41,25.3,50,14.2,25.3
2022/09/07 20:46,25.3,50,14.2,25.3
2022/09/07 20:51,25.3,50,14.2,25.3
2022/09/07 20:56,25.2,50,14.1,25.2
2022/09/07 21:01,25.2,50,14.1,25.2
2022/09/07 21:06,25.2,50,14.1,25.2
2022/09/07 21:11,25.2,50,14.1,25.2
2022/09/07 21:16,25.2,50,14.1,25.2
2022/09/07 21:21,25.2,50,14.1,25.2
2022/09/07 21:26,25.2,50,14.1,25.2
2022/09/07 21:31,25.2,50,14.1,25.2
2022/09/07 21:36,25.1,50,14.0,25.1
2022/09/07 21:41,25.1,50,14.0,25.1
2022/09/07 21:46,25.1,50,14.0,25.1
2022/09/07 21:51,25.1,50,14.0,25.1
2022/09/07 21:56,25.1,50,14.0,25.1
2022/09/07 22:01,25.1,50,14.0,25.1
2022/09/07 22:06,25.1,50,14.0,25.1
2022/09/07 22:11,25.1,50,14.0,25.1
2022/09/07 22:16,25.1,50,14.0,25.1
2022/09/07 22:21,25.1,50,14.0,25.1
2022/09/07 22:26,25.1,50,14.0,25.1
2022/09/07 22:31,25.0,50,13.9,25.0
2022/09/07 22:36,25.0,50,13.9,25.0
2022/09/07 22:41,25.0,50,13.9,25.0
2022/09/07 22:46,25.0,50,13.9,25.0
2022/09/07 22:51,25.0,50,13.9,25.0
2022/09/07 22:56,25.0,50,13.9,25.0
2022/09/07 23:01,25.0,50,13.9,25.0
2022/09/07 23:06,25.0,50,13.9,25.0
2022/09/07 23:11,25.0,50,13.9,25.0
2022/09/07 23:16,24.9,50,13.8,24.9
2022/09/07 23:21,25.0,50,13.9,25.0
2022/09/07 23:26,24.9,50,13.8,24.9
2022/09/07 23:31,24.9,50,13.8,24.9
2022/09/07 23:36,24.9,50,13.8,24.9
2022/09/07 23:41,24.9,50,13.8,24.9
2022/09/07 23:46,24.9,50,13.8,24.9
2022/09/07 23:51,24.9,50,13.8,24.9
2022/09/07 23:56,24.9,50,13.8,24.9
2022/09/08 00:01,24.9,50,13.8,24.9
2022/09/08 00:06,24.9,50,13.8,24.9
2022/09/08 00:11,24.9,50,13.8,24.9
2022/09/08 00:16,24.9,50,13.8,24.9
2022/09/08 00:21,24.9,50,13.8,24.9
2022/09/08 00:26,24.9,50,13.8,24.9
2022/09/08 00:31,24.8,50,13.7,24.8
2022/09/08 00:36,24.8,50,13.7,24.8
2022/09/08 00:41,24.8,50,13.7,24.8
2022/09/08 00:46,24.8,50,13.7,24.8
2022/09/08 00:51,24.8,50,13.7,24.8
2022/09/08 00:56,24.8,50,13.7,24.8
2022/09/08 01:01,24.8,50,13.7,24.8
2022/09/08 01:06,24.8,50,13.7,24.8
2022/09/08 01:11,24.8,50,13.7,24.8
2022/09/08 01:16,24.8,50,13.7,24.8
2022/09/08 01:21,24.8,50,13.7,24.8
2022/09/08 01:26,24.8,50,13.7,24.8
2022/09/08 01:31,24.8,50,13.7,24.8
2022/09/08 01:36,24.8,50,13.7,24.8
2022/09/08 01:41,24.8,50,13.7,24.8
2022/09/08 01:46,24.8,50,13.7,24.8
2022/09/08 01:51,24.7,50,13.6,24.7
2022/09/08 01:56,24.7,50,13.6,24.7
2022/09/08 02:01,24.7,50,13.6,24.7
2022/09/08 02:06,24.8,50,13.7,24.8
2022/09/08 02:11,24.7,50,13.6,24.7
2022/09/08 02:16,24.7,50,13.6,24.7
2022/09/08 02:21,24.7,50,13.6,24.7
2022/09/08 02:26,24.7,50,13.6,24.7
2022/09/08 02:31,24.7,50,13.6,24.7
2022/09/08 02:36,24.7,50,13.6,24.7
2022/09/08 02:41,24.7,50,13.6,24.7
2022/09/08 02:46,24.7,50,13.6,24.7
2022/09/08 02:51,24.7,50,13.6,24.7
2022/09/08 02:56,24.7,50,13.6,24.7
2022/09/08 03:01,24.7,50,13.6,24.7
2022/09/08 03:06,24.7,50,13.6,24.7
2022/09/08 03:11,24.7,50,13.6,24.7
2022/09/08 03:16,24.7,50,13.6,24.7
2022/09/08 03:21,24.6,50,13.5,24.6
2022/09/08 03:26,24.6,50,13.5,24.6
2022/09/08 03:31,24.6,50,13.5,24.6
2022/09/08 03:36,24.6,50,13.5,24.6
2022/09/08 03:41,24.6,50,13.5,24.6
2022/09/08 03:46,24.6,50,13.5,24.6
2022/09/08 03:51,24.6,50,13.5,24.6
2022/09/08 03:56,24.6,50,13.5,24.6
2022/09/08 04:01,24.6,50,13.5,24.6
2022/09/08 04:06,24.6,50,13.5,24.6
2022/09/08 04:11,24.6,50,13.5,24.6
2022/09/08 04:16,24.6,51,13.8,24.6
2022/09/08 04:21,24.6,51,13.8,24.6
2022/09/08 04:26,24.6,51,13.8,24.6
2022/09/08 04:31,24.6,51,13.8,24.6
2022/09/08 04:36,24.6,51,13.8,24.6
2022/09/08 04:41,24.6,51,13.8,24.6
2022/09/08 04:46,24.6,51,13.8,24.6
2022/09/08 04:51,24.6,51,13.8,24.6
2022/09/08 04:56,24.5,51,13.7,24.5
2022/09/08 05:01,24.6,51,13.8,24.6
2022/09/08 05:06,24.6,51,13.8,24.6
2022/09/08 05:11,24.6,51,13.8,24.6
2022/09/08 05:16,24.5,51,13.7,24.5
2022/09/08 05:21,24.5,51,13.7,24.5
2022/09/08 05:26,24.5,51,13.7,24.5
2022/09/08 05:31,24.5,51,13.7,24.5
2022/09/08 05:36,24.5,51,13.7,24.5
2022/09/08 05:41,24.5,51,13.7,24.5
2022/09/08 05:46,24.5,51,13.7,24.5
2022/09/08 05:51,24.5,51,13.7,24.5
2022/09/08 05:56,24.5,51,13.7,24.5
2022/09/08 06:01,24.5,51,13.7,24.5
2022/09/08 06:06,24.5,51,13.7,24.5
2022/09/08 06:11,24.5,51,13.7,24.5
2022/09/08 06:16,24.5,51,13.7,24.5
2022/09/08 06:21,24.5,51,13.7,24.5
2022/09/08 06:26,24.5,51,13.7,24.5
2022/09/08 06:31,24.5,51,13.7,24.5
2022/09/08 06:36,24.5,51,13.7,24.5
2022/09/08 06:41,24.5,51,13.7,24.5
2022/09/08 06:46,24.5,51,13.7,24.5
2022/09/08 06:51,24.5,51,13.7,24.5
2022/09/08 06:56,24.5,51,13.7,24.5
2022/09/08 07:01,24.5,51,13.7,24.5
2022/09/08 07:06,24.5,51,13.7,24.5
2022/09/08 07:11,24.5,51,13.7,24.5
2022/09/08 07:16,24.5,51,13.7,24.5
2022/09/08 07:21,24.5,51,13.7,24.5
2022/09/08 07:26,24.5,51,13.7,24.5
2022/09/08 07:31,24.5,51,13.7,24.5
2022/09/08 07:36,24.5,52,14.0,24.5
2022/09/08 07:41,24.5,52,14.0,24.5
2022/09/08 07:46,24.6,52,14.1,24.6
2022/09/08 07:51,24.6,52,14.1,24.6
2022/09/08 07:56,24.6,52,14.1,24.6
2022/09/08 08:01,24.6,52,14.1,24.6
2022/09/08 08:06,24.6,52,14.1,24.6
2022/09/08 08:11,24.6,52,14.1,24.6
2022/09/08 08:16,24.6,52,14.1,24.6
2022/09/08 08:21,24.6,52,14.1,24.6
2022/09/08 08:26,24.7,52,14.2,24.7
2022/09/08 08:31,24.7,52,14.2,24.7
2022/09/08 08:36,24.7,52,14.2,24.7
2022/09/08 08:41,24.7,52,14.2,24.7
2022/09/08 08:46,24.7,52,14.2,24.7
2022/09/08 08:51,24.8,52,14.3,24.8
2022/09/08 08:56,24.8,51,14.0,24.8
2022/09/08 09:01,24.8,51,14.0,24.8
2022/09/08 09:06,24.8,51,14.0,24.8
2022/09/08 09:11,24.8,51,14.0,24.8
2022/09/08 09:16,24.8,51,14.0,24.8
2022/09/08 09:21,24.8,51,14.0,24.8
2022/09/08 09:26,24.8,51,14.0,24.8
2022/09/08 09:31,24.8,51,14.0,24.8
2022/09/08 09:36,24.8,51,14.0,24.8
2022/09/08 09:41,24.8,51,14.0,24.8
2022/09/08 09:46,24.9,51,14.1,24.9
2022/09/08 09:51,24.9,51,14.1,24.9
2022/09/08 09:56,24.9,51,14.1,24.9
2022/09/08 10:01,24.9,51,14.1,24.9
2022/09/08 10:06,24.9,51,14.1,24.9
2022/09/08 10:11,25.0,51,14.2,25.0
2022/09/08 10:16,24.9,51,14.1,24.9
2022/09/08 10:21,25.0,51,14.2,25.0
2022/09/08 10:26,25.0,51,14.2,25.0
2022/09/08 10:31,25.0,50,13.9,25.0
2022/09/08 10:36,25.1,50,14.0,25.1
2022/09/08 10:41,25.1,50,14.0,25.1
2022/09/08 10:46,25.1,50,14.0,25.1
2022/09/08 10:51,25.1,50,14.0,25.1
2022/09/08 10:56,25.1,50,14.0,25.1
2022/09/08 11:06,25.1,50,14.0,25.1
2022/09/08 11:11,25.1,50,14.0,25.1
2022/09/08 11:16,25.1,50,14.0,25.1
2022/09/08 11:21,25.2,50,14.1,25.2
2022/09/08 11:26,25.2,50,14.1,25.2
2022/09/08 11:31,25.2,50,14.1,25.2
2022/09/08 11:36,25.1,49,13.7,25.1
2022/09/08 11:41,25.1,49,13.7,25.1
2022/09/08 11:46,25.1,49,13.7,25.1
2022/09/08 11:51,25.1,49,13.7,25.1
2022/09/08 11:56,25.1,49,13.7,25.1
2022/09/08 12:01,25.1,49,13.7,25.1
2022/09/08 12:06,25.1,49,13.7,25.1
2022/09/08 12:11,25.1,49,13.7,25.1
2022/09/08 12:16,25.1,49,13.7,25.1
2022/09/08 12:21,25.1,49,13.7,25.1
2022/09/08 12:26,25.1,49,13.7,25.1
2022/09/08 12:31,25.0,49,13.6,25.0
2022/09/08 12:36,25.1,49,13.7,25.1
2022/09/08 12:41,25.1,49,13.7,25.1
2022/09/08 12:46,25.1,49,13.7,25.1
2022/09/08 12:51,25.0,49,13.6,25.0
2022/09/08 12:56,25.0,49,13.6,25.0
2022/09/08 13:01,25.0,49,13.6,25.0
2022/09/08 13:06,25.0,49,13.6,25.0
2022/09/08 13:11,25.0,49,13.6,25.0
2022/09/08 13:16,25.0,49,13.6,25.0
2022/09/08 13:21,25.0,49,13.6,25.0
2022/09/08 13:26,25.0,48,13.3,25.0
2022/09/08 13:31,25.0,49,13.6,25.0
2022/09/08 13:36,25.0,49,13.6,25.0
2022/09/08 13:41,25.0,48,13.3,25.0
2022/09/08 13:46,25.0,48,13.3,25.0
2022/09/08 13:51,25.0,49,13.6,25.0
2022/09/08 13:56,25.1,48,13.4,25.1
2022/09/08 14:01,25.0,48,13.3,25.0
2022/09/08 14:06,25.0,48,13.3,25.0
2022/09/08 14:11,25.0,48,13.3,25.0
2022/09/08 14:16,25.0,48,13.3,25.0
2022/09/08 14:21,25.1,48,13.4,25.1
2022/09/08 14:26,25.0,48,13.3,25.0
2022/09/08 14:31,25.0,48,13.3,25.0
2022/09/08 14:36,25.0,48,13.3,25.0
2022/09/08 14:41,25.0,48,13.3,25.0
2022/09/08 14:46,25.0,48,13.3,25.0
2022/09/08 14:51,25.0,48,13.3,25.0
2022/09/08 14:56,25.0,48,13.3,25.0
2022/09/08 15:01,25.0,48,13.3,25.0
2022/09/08 15:06,25.0,48,13.3,25.0
2022/09/08 15:11,24.9,48,13.2,24.9
2022/09/08 15:16,24.9,47,12.8,24.9
2022/09/08 15:21,24.9,47,12.8,24.9
2022/09/08 15:26,24.8,47,12.8,24.8
2022/09/08 15:31,24.8,47,12.8,24.8
2022/09/08 15:36,24.8,47,12.8,24.8
2022/09/08 15:41,24.8,47,12.8,24.8
2022/09/08 15:46,24.7,47,12.7,24.7
2022/09/08 15:51,24.7,47,12.7,24.7
2022/09/08 15:56,24.7,47,12.7,24.7
2022/09/08 16:01,24.7,47,12.7,24.7
2022/09/08 16:06,24.7,47,12.7,24.7
2022/09/08 16:11,24.7,47,12.7,24.7
2022/09/08 16:16,24.7,47,12.7,24.7
2022/09/08 16:21,24.7,47,12.7,24.7
2022/09/08 16:26,24.7,47,12.7,24.7
2022/09/08 16:31,24.7,47,12.7,24.7
2022/09/08 16:36,24.7,47,12.7,24.7
2022/09/08 16:41,24.7,48,13.0,24.7
2022/09/08 16:46,24.7,48,13.0,24.7
2022/09/08 16:51,24.7,48,13.0,24.7
2022/09/08 16:56,24.7,48,13.0,24.7
2022/09/08 17:01,24.7,48,13.0,24.7
2022/09/08 17:06,24.7,48,13.0,24.7
2022/09/08 17:11,24.7,48,13.0,24.7
2022/09/08 17:16,24.7,48,13.0,24.7
2022/09/08 17:21,24.7,48,13.0,24.7
2022/09/08 17:26,24.7,48,13.0,24.7
2022/09/08 17:31,24.6,49,13.2,24.6
2022/09/08 17:36,24.6,49,13.2,24.6
2022/09/08 17:41,24.6,49,13.2,24.6
2022/09/08 17:46,24.6,49,13.2,24.6
2022/09/08 17:51,24.6,49,13.2,24.6
2022/09/08 17:56,24.6,49,13.2,24.6
2022/09/08 18:01,24.6,49,13.2,24.6
2022/09/08 18:06,24.6,49,13.2,24.6
2022/09/08 18:11,24.5,49,13.1,24.5
2022/09/08 18:16,24.5,49,13.1,24.5
2022/09/08 18:21,24.5,49,13.1,24.5
2022/09/08 18:26,24.5,49,13.1,24.5
2022/09/08 18:31,24.5,49,13.1,24.5
2022/09/08 18:36,24.5,49,13.1,24.5
2022/09/08 18:41,24.5,49,13.1,24.5
2022/09/08 18:46,24.5,49,13.1,24.5
2022/09/08 18:51,24.4,49,13.0,24.4
2022/09/08 18:56,24.4,49,13.0,24.4
2022/09/08 19:01,24.4,49,13.0,24.4
2022/09/08 19:06,24.4,49,13.0,24.4
2022/09/08 19:11,24.4,49,13.0,24.4
2022/09/08 19:16,24.3,49,12.9,24.3
2022/09/08 19:21,24.3,49,12.9,24.3
2022/09/08 19:26,24.3,49,12.9,24.3
2022/09/08 19:31,24.3,49,12.9,24.3
2022/09/08 19:36,24.3,49,12.9,24.3
2022/09/08 19:41,24.3,49,12.9,24.3
2022/09/08 19:46,24.3,49,12.9,24.3
2022/09/08 19:51,24.2,49,12.8,24.2
2022/09/08 19:56,24.2,49,12.8,24.2
2022/09/08 20:01,24.2,49,12.8,24.2
2022/09/08 20:06,24.2,49,12.8,24.2
2022/09/08 20:11,24.2,49,12.8,24.2
2022/09/08 20:16,24.2,49,12.8,24.2
2022/09/08 20:21,24.2,49,12.8,24.2
2022/09/08 20:26,24.2,49,12.8,24.2
2022/09/08 20:31,24.2,49,12.8,24.2
2022/09/08 20:36,24.1,49,12.8,24.1
2022/09/08 20:41,24.1,50,13.1,24.1
2022/09/08 20:46,24.1,50,13.1,24.1
2022/09/08 20:51,24.1,50,13.1,24.1
2022/09/08 20:56,24.1,50,13.1,24.1
2022/09/08 21:01,24.1,50,13.1,24.1
2022/09/08 21:06,24.1,50,13.1,24.1
2022/09/08 21:11,24.1,50,13.1,24.1
2022/09/08 21:16,24.0,50,13.0,24.0
2022/09/08 21:21,24.0,50,13.0,24.0
2022/09/08 21:26,24.0,50,13.0,24.0
2022/09/08 21:31,24.0,50,13.0,24.0
2022/09/08 21:36,24.0,50,13.0,24.0
2022/09/08 21:41,24.0,50,13.0,24.0
2022/09/08 21:46,24.0,50,13.0,24.0
2022/09/08 21:51,24.0,50,13.0,24.0
2022/09/08 21:56,24.0,50,13.0,24.0
2022/09/08 22:01,24.0,50,13.0,24.0
2022/09/08 22:06,23.9,50,12.9,23.9
2022/09/08 22:11,24.0,50,13.0,24.0
2022/09/08 22:16,23.9,50,12.9,23.9
2022/09/08 22:21,23.9,50,12.9,23.9
2022/09/08 22:26,23.9,50,12.9,23.9
2022/09/08 22:31,24.0,50,13.0,24.0
2022/09/08 22:36,23.9,50,12.9,23.9
2022/09/08 22:41,23.9,50,12.9,23.9
2022/09/08 22:46,23.9,50,12.9,23.9
2022/09/08 22:51,23.9,50,12.9,23.9
2022/09/08 22:56,23.9,50,12.9,23.9
2022/09/08 23:01,23.9,50,12.9,23.9
2022/09/08 23:06,23.9,50,12.9,23.9
2022/09/08 23:11,23.9,50,12.9,23.9
2022/09/08 23:16,23.9,50,12.9,23.9
2022/09/08 23:21,23.9,50,12.9,23.9
2022/09/08 23:26,23.9,50,12.9,23.9
2022/09/08 23:31,23.9,50,12.9,23.9
2022/09/08 23:36,23.8,50,12.8,23.8
2022/09/08 23:41,23.8,50,12.8,23.8
2022/09/08 23:46,23.8,50,12.8,23.8
2022/09/08 23:51,23.8,50,12.8,23.8
2022/09/08 23:56,23.8,50,12.8,23.8
2022/09/09 00:01,23.8,50,12.8,23.8
2022/09/09 00:06,23.8,50,12.8,23.8
2022/09/09 00:11,23.8,50,12.8,23.8
2022/09/09 00:16,23.8,50,12.8,23.8
2022/09/09 00:21,23.8,50,12.8,23.8
2022/09/09 00:26,23.8,50,12.8,23.8
2022/09/09 00:31,23.8,50,12.8,23.8
2022/09/09 00:36,23.7,50,12.7,23.7
2022/09/09 00:41,23.8,50,12.8,23.8
2022/09/09 00:46,23.8,50,12.8,23.8
2022/09/09 00:51,23.8,50,12.8,23.8
2022/09/09 00:56,23.8,50,12.8,23.8
2022/09/09 01:01,23.8,50,12.8,23.8
2022/09/09 01:06,23.8,50,12.8,23.8
2022/09/09 01:11,23.8,50,12.8,23.8
2022/09/09 01:16,23.7,50,12.7,23.7
2022/09/09 01:21,23.8,50,12.8,23.8
2022/09/09 01:26,23.8,50,12.8,23.8
2022/09/09 01:31,23.7,50,12.7,23.7
2022/09/09 01:36,23.7,50,12.7,23.7
2022/09/09 01:41,23.7,50,12.7,23.7
2022/09/09 01:46,23.7,50,12.7,23.7
2022/09/09 01:51,23.7,50,12.7,23.7
2022/09/09 01:56,23.7,50,12.7,23.7
2022/09/09 02:01,23.7,50,12.7,23.7
2022/09/09 02:06,23.7,50,12.7,23.7
2022/09/09 02:11,23.7,50,12.7,23.7
2022/09/09 02:16,23.7,50,12.7,23.7
2022/09/09 02:21,23.7,50,12.7,23.7
2022/09/09 02:26,23.7,50,12.7,23.7
2022/09/09 02:31,23.7,50,12.7,23.7
2022/09/09 02:36,23.7,50,12.7,23.7
2022/09/09 02:41,23.7,50,12.7,23.7
2022/09/09 02:46,23.6,50,12.6,23.6
2022/09/09 02:51,23.6,50,12.6,23.6
2022/09/09 02:56,23.6,50,12.6,23.6
2022/09/09 03:01,23.6,50,12.6,23.6
2022/09/09 03:06,23.6,50,12.6,23.6
2022/09/09 03:11,23.6,50,12.6,23.6
2022/09/09 03:16,23.6,50,12.6,23.6
2022/09/09 03:21,23.6,50,12.6,23.6
2022/09/09 03:26,23.6,50,12.6,23.6
2022/09/09 03:31,23.6,50,12.6,23.6
2022/09/09 03:36,23.6,50,12.6,23.6
2022/09/09 03:41,23.6,50,12.6,23.6
2022/09/09 03:46,23.6,50,12.6,23.6
2022/09/09 03:51,23.6,50,12.6,23.6
2022/09/09 03:56,23.6,50,12.6,23.6
2022/09/09 04:01,23.6,50,12.6,23.6
2022/09/09 04:06,23.5,50,12.5,23.5
2022/09/09 04:11,23.5,51,12.8,23.5
2022/09/09 04:16,23.5,51,12.8,23.5
2022/09/09 04:21,23.5,51,12.8,23.5
2022/09/09 04:26,23.4,51,12.7,23.4
2022/09/09 04:31,23.3,51,12.6,23.3
2022/09/09 04:36,23.3,51,12.6,23.3
2022/09/09 04:41,23.3,51,12.6,23.3
2022/09/09 04:46,23.2,52,12.8,23.2
2022/09/09 04:51,23.1,52,12.7,23.1
2022/09/09 04:56,23.1,52,12.7,23.1
2022/09/09 05:01,23.0,52,12.6,23.0
2022/09/09 05:06,23.0,52,12.6,23.0
2022/09/09 05:11,23.0,52,12.6,23.0
2022/09/09 05:16,22.9,52,12.6,22.9
2022/09/09 05:21,23.0,52,12.6,23.0
2022/09/09 05:26,23.0,52,12.6,23.0
2022/09/09 05:31,23.0,52,12.6,23.0
2022/09/09 05:36,23.0,52,12.6,23.0
2022/09/09 05:41,23.1,52,12.7,23.1
2022/09/09 05:46,23.1,52,12.7,23.1
2022/09/09 05:51,23.1,52,12.7,23.1
2022/09/09 05:56,23.1,52,12.7,23.1
2022/09/09 06:01,23.1,52,12.7,23.1
2022/09/09 06:06,23.1,52,12.7,23.1
2022/09/09 06:11,23.2,51,12.5,23.2
2022/09/09 06:16,23.3,51,12.6,23.3
2022/09/09 06:21,23.3,51,12.6,23.3
2022/09/09 06:26,23.3,51,12.6,23.3
2022/09/09 06:31,23.3,51,12.6,23.3
2022/09/09 06:36,23.3,51,12.6,23.3
2022/09/09 06:41,23.3,51,12.6,23.3
2022/09/09 06:46,23.3,51,12.6,23.3
2022/09/09 06:51,23.3,51,12.6,23.3
2022/09/09 06:56,23.3,51,12.6,23.3
2022/09/09 07:01,23.2,51,12.5,23.2
2022/09/09 07:06,23.2,51,12.5,23.2
2022/09/09 07:11,23.2,51,12.5,23.2
2022/09/09 07:16,23.1,51,12.4,23.1
2022/09/09 07:21,23.1,51,12.4,23.1
2022/09/09 07:26,23.1,50,12.1,23.1
2022/09/09 07:31,23.1,50,12.1,23.1
2022/09/09 07:36,23.1,50,12.1,23.1
2022/09/09 07:41,23.1,50,12.1,23.1
2022/09/09 07:46,23.1,50,12.1,23.1
2022/09/09 07:51,23.1,50,12.1,23.1
2022/09/09 07:56,23.1,50,12.1,23.1
2022/09/09 08:01,23.1,50,12.1,23.1
2022/09/09 08:06,23.2,50,12.2,23.2
2022/09/09 08:11,23.2,50,12.2,23.2
2022/09/09 08:16,23.2,49,11.9,23.2
2022/09/09 08:21,23.3,49,12.0,23.3
2022/09/09 08:26,23.3,49,12.0,23.3
